,label,count
3657,79197,13
3658,38115,13
3659,86727,13
3660,38626,13
3661,135917,13
3662,157377,13
3663,234930,13
3664,32588,13
3665,235444,13
3666,77220,13
3667,38396,13
3668,125306,13
3669,140558,13
3670,116798,13
3671,47574,13
3672,75895,13
3673,125761,13
3674,100463,13
3675,55673,13
3676,96530,13
3677,88342,13
3678,142113,13
3679,74438,13
3680,188841,13
3681,732,13
3682,32286,13
3683,91608,13
3684,195098,13
3685,38447,13
3686,89308,13
3687,97036,13
3688,109791,13
3689,12419,13
3690,152060,13
3691,212276,13
3692,43731,13
3693,223197,13
3694,40680,13
3695,138118,13
3696,91599,13
3697,170853,13
3698,102574,13
3699,106211,13
3700,176577,13
3701,121233,13
3702,53672,13
3703,128030,13
3704,66352,13
3705,129744,13
3706,45498,13
3707,131293,13
3708,261612,13
3709,160159,13
3710,60149,13
3711,137645,13
3712,17700,13
3713,94057,13
3714,47670,13
3715,58705,13
3716,162886,13
3717,230516,13
3718,106624,13
3719,47224,13
3720,42520,13
3721,94808,13
3722,50110,13
3723,9414,13
3724,201420,13
3725,16639,13
3726,244158,13
3727,6465,13
3728,217740,13
3729,26873,13
3730,174406,13
3731,9692,13
3732,99177,13
3733,254285,13
3734,24110,13
3735,90486,13
3736,126762,13
3737,207252,13
3738,8322,13
3739,164261,13
3740,94631,13
3741,66080,13
3742,197628,13
3743,158675,13
3744,90854,13
3745,141964,13
3746,8256,13
3747,231888,13
3748,186440,13
3749,143238,13
3750,3008,13
3751,9683,13
3752,87394,13
3753,2075,13
3754,109677,13
3755,101537,13
3756,26266,13
3757,189380,13
3758,132687,13
3759,133210,13
3760,12976,13
3761,23021,13
3762,19620,13
3763,94733,13
3764,82346,13
3765,141108,13
3766,22854,13
3767,153403,13
3768,98935,13
3769,36859,13
3770,124914,13
3771,131422,13
3772,5233,13
3773,11956,13
3774,180444,13
3775,128240,13
3776,222686,13
3777,40591,13
3778,122997,13
3779,138492,13
3780,88004,13
3781,167635,13
3782,22976,13
3783,93731,13
3784,23069,13
3785,86189,13
3786,71406,13
3787,8122,13
3788,218667,13
3789,184179,13
3790,34921,13
3791,171789,13
3792,154076,13
3793,131171,13
3794,140208,13
3795,208786,13
3796,44963,13
3797,128308,13
3798,236452,13
3799,221801,13
3800,95696,13
3801,72085,13
3802,44667,13
3803,11325,13
3804,230979,13
3805,52380,13
3806,150654,13
3807,127716,13
3808,19543,13
3809,6857,13
3810,22557,13
3811,20347,13
3812,128467,13
3813,192367,13
3814,114596,13
3815,76667,13
3816,255341,13
3817,130019,13
3818,36527,13
3819,104058,13
3820,84397,13
3821,6408,13
3822,24388,13
3823,22949,13
3824,161899,13
3825,181398,13
3826,7443,13
3827,64964,13
3828,258044,13
3829,72372,13
3830,94724,13
3831,24256,13
3832,17653,13
3833,20575,13
3834,37752,13
3835,77905,13
3836,97266,13
3837,162162,13
3838,247027,13
3839,131999,13
3840,6301,13
3841,149922,13
3842,168601,13
3843,60209,13
3844,188599,13
3845,236150,13
3846,11388,13
3847,3286,13
3848,196928,13
3849,67094,13
3850,202081,13
3851,175626,13
3852,222157,13
3853,31936,13
3854,178171,13
3855,95618,13
3856,32513,13
3857,45098,13
3858,128874,13
3859,74110,13
3860,41628,13
3861,25665,13
3862,9973,13
3863,214432,13
3864,88034,13
3865,207889,13
3866,254061,13
3867,151045,13
3868,252093,13
3869,243184,13
3870,73119,13
3871,223054,13
3872,79974,13
3873,5454,13
3874,105628,13
3875,154135,13
3876,170443,13
3877,231945,13
3878,47607,13
3879,5323,13
3880,4219,13
3881,161241,13
3882,4327,13
3883,60673,13
3884,253322,13
3885,9363,13
3886,8615,13
3887,200272,13
3888,4784,13
3889,116229,13
3890,168314,13
3891,99383,13
3892,104895,13
3893,250846,13
3894,53824,13
3895,58744,13
3896,88752,13
3897,21059,13
3898,165138,13
3899,217922,13
3900,146150,13
3901,45795,13
3902,46608,13
3903,59782,13
3904,91868,13
3905,14788,13
3906,46928,13
3907,222450,13
3908,131027,13
3909,82579,13
3910,6537,13
3911,52580,13
3912,85219,13
3913,38357,13
3914,200472,13
3915,159172,13
3916,11337,13
3917,55323,13
3918,125025,13
3919,94066,13
3920,25084,12
3921,41862,12
3922,48603,12
3923,60033,12
3924,80545,12
3925,118027,12
3926,158917,12
3927,171858,12
3928,179448,12
3929,183396,12
3930,203492,12
3931,203938,12
3932,63125,12
3933,14531,12
3934,66911,12
3935,99786,12
3936,124011,12
3937,39649,12
3938,246273,12
3939,43166,12
3940,233279,12
3941,108239,12
3942,57862,12
3943,126245,12
3944,71122,12
3945,73751,12
3946,110347,12
3947,125949,12
3948,131003,12
3949,179777,12
3950,188605,12
3951,230342,12
3952,137567,12
3953,40486,12
3954,101985,12
3955,177603,12
3956,246909,12
3957,172181,12
3958,112267,12
3959,58221,12
3960,3603,12
3961,260993,12
3962,17689,12
3963,17802,12
3964,216130,12
3965,246345,12
3966,167375,12
3967,137256,12
3968,10924,12
3969,90145,12
3970,93387,12
3971,41865,12
3972,63227,12
3973,145463,12
3974,161433,12
3975,52488,12
3976,23464,12
3977,48612,12
3978,69797,12
3979,101770,12
3980,95008,12
3981,154417,12
3982,180976,12
3983,18072,12
3984,18281,12
3985,174487,12
3986,180106,12
3987,200400,12
3988,143871,12
3989,12171,12
3990,118891,12
3991,78224,12
3992,82968,12
3993,94682,12
3994,115012,12
3995,260329,12
3996,260410,12
3997,16316,12
3998,167731,12
3999,22994,12
4000,208684,12
4001,227645,12
4002,180575,12
4003,7862,12
4004,123769,12
4005,106060,12
4006,48501,12
4007,136679,12
4008,47236,12
4009,49189,12
4010,57476,12
4011,70010,12
4012,23787,12
4013,42475,12
4014,54820,12
4015,215488,12
4016,187023,12
4017,35052,12
4018,120324,12
4019,81646,12
4020,8194,12
4021,16645,12
4022,196886,12
4023,97876,12
4024,193303,12
4025,53848,12
4026,122300,12
4027,47239,12
4028,72327,12
4029,1728,12
4030,250514,12
4031,83877,12
4032,22330,12
4033,88330,12
4034,196432,12
4035,113514,12
4036,193857,12
4037,78524,12
4038,213822,12
4039,100068,12
4040,52087,12
4041,21457,12
4042,227612,12
4043,30079,12
4044,7156,12
4045,23769,12
4046,47508,12
4047,252156,12
4048,11328,12
4049,35160,12
4050,53080,12
4051,117704,12
4052,154686,12
4053,106848,12
4054,106731,12
4055,95965,12
4056,37352,12
4057,47568,12
4058,149960,12
4059,230184,12
4060,121079,12
4061,111265,12
4062,128482,12
4063,5394,12
4064,73972,12
4065,114295,12
4066,102156,12
4067,227630,12
4068,232750,12
4069,34574,12
4070,23751,12
4071,70638,12
4072,210329,12
4073,248029,12
4074,208062,12
4075,249958,12
4076,167061,12
4077,196991,12
4078,87086,12
4079,255604,12
4080,241563,12
4081,138178,12
4082,115407,12
4083,174119,12
4084,24675,12
4085,25949,12
4086,10051,12
4087,12796,12
4088,97137,12
4089,11621,12
4090,45591,12
4091,70174,12
4092,185656,12
4093,118846,12
4094,197861,12
4095,131155,12
4096,21023,12
4097,3262,12
4098,61890,12
4099,161029,12
4100,84347,12
4101,62135,12
4102,91473,12
4103,26658,12
4104,17312,12
4105,197060,12
4106,134556,12
4107,18293,12
4108,204103,12
4109,146363,12
4110,71490,12
4111,94790,12
4112,37301,12
4113,229451,12
4114,58247,12
4115,32044,12
4116,111770,12
4117,132836,12
4118,6794,12
4119,29077,12
4120,65120,12
4121,252015,12
4122,184284,12
4123,167722,12
4124,97059,12
4125,27130,12
4126,62431,12
4127,231434,12
4128,113992,12
4129,152667,12
4130,167961,12
4131,15084,12
4132,22405,12
4133,2879,12
4134,25078,12
4135,96545,12
4136,257766,12
4137,2365,12
4138,116992,12
4139,185875,12
4140,256151,12
4141,32872,12
4142,22432,12
4143,36978,12
4144,186954,12
4145,38638,12
4146,260150,12
4147,75692,12
4148,62270,12
4149,211286,12
4150,132208,12
4151,9100,12
4152,891,12
4153,69031,12
4154,16298,12
4155,55987,12
4156,110446,12
4157,133369,12
4158,94619,12
4159,246964,12
4160,127076,12
4161,204112,12
4162,203056,12
4163,152242,12
4164,127573,12
4165,209396,12
4166,47370,12
4167,42610,12
4168,137191,12
4169,61815,12
4170,86769,12
4171,178793,12
4172,112626,12
4173,40824,12
4174,12907,12
4175,184143,12
4176,207075,12
4177,146844,12
4178,74346,12
4179,260508,12
4180,159554,12
4181,8134,12
4182,158095,12
4183,97831,12
4184,133132,12
4185,95310,12
4186,225384,12
4187,200481,12
4188,45113,12
4189,220291,12
4190,120093,12
4191,175644,12
4192,171286,12
4193,71089,12
4194,118245,12
4195,1716,12
4196,189933,12
4197,38611,12
4198,11247,12
4199,201590,12
4200,137848,12
4201,230055,12
4202,240779,12
4203,123613,12
4204,252048,12
4205,41231,12
4206,93420,12
4207,173473,12
4208,91168,12
4209,1100,12
4210,19821,12
4211,24068,12
4212,68780,12
4213,145684,12
4214,11989,12
4215,168592,12
4216,152547,12
4217,150185,12
4218,154040,12
4219,52332,12
4220,92170,12
4221,5197,12
4222,256546,12
4223,97110,12
4224,244999,12
4225,109025,12
4226,34753,12
4227,247523,12
4228,32417,12
4229,147122,12
4230,67898,12
4231,29274,12
4232,143674,12
4233,75429,12
4234,62105,12
4235,121239,12
4236,61881,12
4237,148361,12
4238,147347,12
4239,178963,12
4240,144736,12
4241,94604,12
4242,173730,12
4243,107452,12
4244,198510,12
4245,185325,12
4246,158427,12
4247,22091,12
4248,67261,12
4249,141240,12
4250,153065,12
4251,52906,12
4252,151737,12
4253,207611,12
4254,176936,12
4255,58223,12
4256,56435,12
4257,51019,12
4258,193477,12
4259,25967,12
4260,145205,12
4261,33605,12
4262,149195,12
4263,9626,12
4264,154120,12
4265,169974,12
4266,10105,12
4267,34738,12
4268,212003,12
4269,96611,12
4270,34457,12
4271,219373,12
4272,206561,12
4273,109199,12
4274,70135,12
4275,37436,12
4276,162279,12
4277,193653,12
4278,175061,12
4279,168700,12
4280,21185,12
4281,52434,12
4282,190244,12
4283,143489,12
4284,70961,12
4285,18254,12
4286,40645,12
4287,92176,12
4288,158588,12
4289,16798,12
4290,72575,12
4291,127905,12
4292,104103,12
4293,144709,12
4294,96560,12
4295,112141,12
4296,9052,12
4297,149882,12
4298,119387,12
4299,36362,12
4300,17922,12
4301,164671,12
4302,59093,12
4303,4390,12
4304,258370,12
4305,167094,12
4306,28910,12
4307,108594,12
4308,35049,12
4309,230623,12
4310,131535,12
4311,75105,12
4312,5523,12
4313,77821,12
4314,207440,12
4315,6743,12
4316,55565,12
4317,159749,12
4318,7898,12
4319,87756,12
4320,249653,12
4321,43103,12
4322,148489,12
4323,142586,12
4324,242870,12
4325,203271,12
4326,57302,12
4327,31431,12
4328,204375,12
4329,102311,12
4330,89685,12
4331,36673,12
4332,194494,12
4333,150492,12
4334,138925,12
4335,199913,12
4336,218640,12
4337,160667,12
4338,56100,12
4339,172498,12
4340,17996,12
4341,101820,12
4342,76128,12
4343,210356,12
4344,145950,12
4345,35722,12
4346,123772,12
4347,8472,12
4348,200831,12
4349,169477,12
4350,220916,12
4351,255526,12
4352,49539,12
4353,60302,12
4354,235614,12
4355,107945,12
4356,22809,12
4357,111971,12
4358,21798,12
4359,104425,12
4360,163158,12
4361,210682,12
4362,178811,12
4363,227498,12
4364,190579,12
4365,60885,12
4366,44777,12
4367,55538,12
4368,136153,12
4369,244880,12
4370,175168,12
4371,117955,12
4372,163663,12
4373,62554,12
4374,127399,12
4375,153301,12
4376,21167,12
4377,255173,12
4378,94802,12
4379,179113,12
4380,40008,12
4381,124328,12
4382,226685,12
4383,46333,12
4384,87274,12
4385,92466,12
4386,145983,12
4387,98944,12
4388,77716,12
4389,114378,12
4390,67043,12
4391,132316,12
4392,222160,12
4393,197559,12
4394,23706,12
4395,243752,12
4396,34906,12
4397,192798,12
4398,97544,12
4399,64605,12
4400,49183,12
4401,56985,12
4402,121923,12
4403,97975,12
4404,164118,12
4405,76326,12
4406,8986,12
4407,81320,12
4408,239547,12
4409,13559,12
4410,17067,12
4411,54895,12
4412,147170,12
4413,218745,12
4414,49482,12
4415,95029,12
4416,182732,12
4417,71903,12
4418,111956,12
4419,259393,12
4420,185166,12
4421,65811,12
4422,157261,12
4423,26921,12
4424,164878,12
4425,187666,12
4426,98989,12
4427,258798,12
4428,138677,12
4429,75303,12
4430,80438,12
4431,112958,12
4432,71020,12
4433,131281,12
4434,167321,12
4435,235298,12
4436,188647,12
4437,111684,12
4438,97978,12
4439,42068,12
4440,232946,12
4441,97454,12
4442,195086,12
4443,147825,12
4444,165209,12
4445,39051,12
4446,76242,12
4447,225378,12
4448,31565,12
4449,219642,12
4450,135435,12
4451,3268,12
4452,114276,12
4453,132890,12
4454,45582,12
4455,26867,12
4456,203534,12
4457,201546,12
4458,41811,12
4459,171472,12
4460,111280,12
4461,81700,12
4462,235899,12
4463,152610,12
4464,119908,12
4465,44709,12
4466,93910,12
4467,37191,12
4468,238061,12
4469,70918,12
4470,181700,12
4471,261408,12
4472,3411,12
4473,16331,12
4474,32741,12
4475,138127,12
4476,250705,12
4477,138010,12
4478,256606,12
4479,38976,12
4480,85211,12
4481,176212,12
4482,109426,12
4483,71352,12
4484,51459,12
4485,14752,12
4486,230447,12
4487,108400,12
4488,51061,12
4489,52703,12
4490,3762,12
4491,18855,12
4492,141637,12
4493,62312,12
4494,260263,12
4495,181371,12
4496,60197,12
4497,85872,12
4498,13711,12
4499,73431,12
4500,239389,12
4501,121654,12
4502,8869,12
4503,110556,12
4504,101178,12
4505,161534,12
4506,38716,12
4507,34661,12
4508,161720,12
4509,124923,12
4510,214854,12
4511,45968,12
4512,23652,12
4513,197601,12
4514,6256,12
4515,202317,12
4516,89703,12
4517,123186,12
4518,250995,12
4519,68170,12
4520,111899,12
4521,228365,12
4522,16008,12
4523,158615,12
4524,9868,12
4525,25070,12
4526,102293,12
4527,151880,12
4528,165667,12
4529,107751,12
4530,232732,12
4531,211145,12
4532,95082,12
4533,91757,12
4534,132232,12
4535,181072,12
4536,40976,12
4537,143767,12
4538,128766,12
4539,158597,12
4540,144664,12
4541,96261,12
4542,82678,12
4543,11453,12
4544,20865,12
4545,48504,12
4546,90088,12
4547,90591,12
4548,16537,12
4549,5906,12
4550,230417,12
4551,47433,12
4552,254112,12
4553,1596,12
4554,5870,12
4555,172001,12
4556,139443,12
4557,70171,12
4558,227681,12
4559,101869,12
4560,47894,12
4561,55918,12
4562,254946,12
4563,168613,12
4564,113215,12
4565,183243,12
4566,145648,12
4567,17943,12
4568,29887,12
4569,53558,12
4570,123233,12
4571,17417,12
4572,85459,12
4573,119247,12
4574,88100,12
4575,226526,12
4576,231236,12
4577,132755,12
4578,18915,12
4579,145358,12
4580,74331,12
4581,60523,12
4582,166965,12
4583,118155,12
4584,149467,12
4585,186850,12
4586,113998,12
4587,74956,12
4588,22327,12
4589,136141,12
4590,53448,12
4591,160224,12
4592,209405,12
4593,147056,12
4594,201869,12
4595,145974,12
4596,142170,12
4597,181308,12
4598,214680,12
4599,113738,12
4600,190785,12
4601,111253,12
4602,202969,12
4603,78775,12
4604,165428,12
4605,203466,12
4606,13451,12
4607,37558,12
4608,10583,12
4609,104599,12
4610,251214,12
4611,172193,12
4612,123637,12
4613,184338,12
4614,170742,12
4615,3540,12
4616,179825,12
4617,233719,12
4618,234382,12
4619,6178,12
4620,117453,12
4621,121179,12
4622,40803,12
4623,12518,12
4624,52084,12
4625,65491,12
4626,139380,12
4627,47409,12
4628,25306,12
4629,112949,12
4630,135872,12
4631,134768,12
4632,130516,12
4633,92726,12
4634,111101,12
4635,182669,12
4636,141335,12
4637,64557,12
4638,215141,12
4639,55855,12
4640,148205,12
4641,118140,12
4642,44144,12
4643,36509,12
4644,169259,12
4645,163945,12
4646,78957,12
4647,40495,12
4648,147401,12
4649,104901,12
4650,38674,12
4651,257120,12
4652,117103,12
4653,3313,12
4654,94835,12
4655,19319,12
4656,92601,12
4657,240980,12
4658,248866,12
4659,231939,12
4660,192206,12
4661,54602,12
4662,205595,12
4663,239042,12
4664,231443,12
4665,190088,12
4666,179792,12
4667,4895,12
4668,213212,12
4669,159300,12
4670,90232,12
4671,50723,12
4672,199007,12
4673,132059,12
4674,168206,12
4675,117354,12
4676,252344,12
4677,240313,12
4678,2105,12
4679,256923,12
4680,92798,12
4681,9031,12
4682,107805,12
4683,132160,12
4684,44257,12
4685,54458,12
4686,18963,12
4687,95481,12
4688,1605,12
4689,239793,12
4690,194862,12
4691,44676,12
4692,37131,12
4693,257138,12
4694,227322,12
4695,19956,12
4696,32884,12
4697,151351,12
4698,226003,12
4699,120344,12
4700,7057,12
4701,120638,12
4702,170557,12
4703,152834,12
4704,88169,12
4705,158971,12
4706,59213,12
4707,103331,12
4708,234984,12
4709,56205,12
4710,94691,12
4711,32917,12
4712,126559,12
4713,211624,12
4714,67982,12
4715,77746,12
4716,88465,12
4717,187164,12
4718,240381,12
4719,115778,12
4720,28748,12
4721,248142,12
4722,220910,12
4723,5864,12
4724,259692,12
4725,39586,12
4726,169965,12
4727,243812,12
4728,65323,12
4729,155191,12
4730,56055,12
4731,27226,12
4732,65544,12
4733,6869,12
4734,133114,12
4735,137968,12
4736,245789,12
4737,136745,12
4738,163125,12
4739,219606,12
4740,220195,12
4741,38901,12
4742,203789,12
4743,138874,12
4744,152479,12
4745,147042,12
4746,213353,12
4747,183479,12
4748,142807,12
4749,102365,12
4750,159022,12
4751,95068,12
4752,62563,12
4753,198839,12
4754,139129,12
4755,214040,12
4756,87235,12
4757,13113,12
4758,92687,12
4759,133518,12
4760,53370,12
4761,206319,12
4762,48157,12
4763,108654,12
4764,47984,12
4765,6180,12
4766,172459,12
4767,104700,12
4768,152320,12
4769,250436,12
4770,152748,12
4771,255637,12
4772,211280,12
4773,87453,12
4774,186177,12
4775,88273,12
4776,230115,12
4777,129789,12
4778,63236,12
4779,105095,12
4780,52712,12
4781,5511,12
4782,67363,12
4783,254399,12
4784,134167,12
4785,118054,12
4786,108998,12
4787,214785,12
4788,241210,12
4789,75156,12
4790,53681,12
4791,256145,12
4792,83937,12
4793,189443,12
4794,160191,12
4795,8962,12
4796,92971,12
4797,116161,12
4798,218894,12
4799,103552,12
4800,76475,12
4801,201740,12
4802,77109,12
4803,251683,12
4804,47810,12
4805,29403,12
4806,58265,12
4807,205445,12
4808,193492,12
4809,146563,12
4810,25225,12
4811,49802,12
4812,150702,12
4813,167542,12
4814,59037,12
4815,124155,12
4816,139963,12
4817,66690,12
4818,235549,12
4819,51438,12
4820,118368,12
4821,150950,12
4822,192018,12
4823,114091,12
4824,188375,12
4825,60457,12
4826,180070,12
4827,151728,12
4828,100783,12
4829,53017,12
4830,87723,12
4831,190692,12
4832,58107,12
4833,7521,12
4834,203639,12
4835,164396,12
4836,252051,12
4837,16893,12
4838,222773,12
4839,108744,12
4840,245968,12
4841,92816,12
4842,77878,12
4843,40157,12
4844,20246,12
4845,184176,12
4846,89496,12
4847,7584,12
4848,29687,12
4849,114468,12
4850,114163,12
4851,221861,12
4852,33288,12
4853,209749,12
4854,134801,12
4855,115081,12
4856,72124,12
4857,5726,12
4858,7655,12
4859,194880,12
4860,228955,12
4861,110125,12
4862,114878,12
4863,99249,12
4864,148148,12
4865,102416,12
4866,83620,11
4867,89365,11
4868,98148,11
4869,106100,11
4870,133907,11
4871,198193,11
4872,257952,11
4873,34131,11
4874,46883,11
4875,125515,11
4876,128174,11
4877,240684,11
4878,99500,11
4879,110996,11
4880,1919,11
4881,105083,11
4882,39290,11
4883,48902,11
4884,164812,11
4885,236204,11
4886,112243,11
4887,74687,11
4888,206133,11
4889,60670,11
4890,71029,11
4891,138847,11
4892,143058,11
4893,208113,11
4894,24974,11
4895,35629,11
4896,95104,11
4897,98244,11
4898,98325,11
4899,136877,11
4900,152918,11
4901,177133,11
4902,21454,11
4903,160404,11
4904,22252,11
4905,124801,11
4906,138994,11
4907,52377,11
4908,155,11
4909,82367,11
4910,126703,11
4911,35064,11
4912,179155,11
4913,54321,11
4914,104605,11
4915,2263,11
4916,51109,11
4917,101163,11
4918,192436,11
4919,125611,11
4920,44981,11
4921,2706,11
4922,191847,11
4923,102111,11
4924,81135,11
4925,143459,11
4926,245053,11
4927,25871,11
4928,81643,11
4929,5690,11
4930,69534,11
4931,28775,11
4932,40070,11
4933,134493,11
4934,135836,11
4935,136012,11
4936,192161,11
4937,74501,11
4938,209486,11
4939,63194,11
4940,112288,11
4941,116277,11
4942,3612,11
4943,2643,11
4944,224056,11
4945,30662,11
4946,12455,11
4947,50427,11
4948,48274,11
4949,139341,11
4950,208493,11
4951,106121,11
4952,221917,11
4953,86877,11
4954,15425,11
4955,143534,11
4956,125838,11
4957,150765,11
4958,29642,11
4959,17431,11
4960,93752,11
4961,181368,11
4962,87711,11
4963,161232,11
4964,161424,11
4965,115482,11
4966,207975,11
4967,241401,11
4968,117964,11
4969,88097,11
4970,156641,11
4971,235588,11
4972,133972,11
4973,127546,11
4974,79241,11
4975,82690,11
4976,95498,11
4977,41042,11
4978,66597,11
4979,159198,11
4980,68592,11
4981,44371,11
4982,14878,11
4983,178937,11
4984,87056,11
4985,141826,11
4986,247275,11
4987,100873,11
4988,126861,11
4989,73027,11
4990,16334,11
4991,80731,11
4992,132313,11
4993,151746,11
4994,169050,11
4995,145382,11
4996,131308,11
4997,125593,11
4998,32779,11
4999,120302,11
5000,101384,11
5001,136072,11
5002,62159,11
5003,175770,11
5004,10565,11
5005,176694,11
5006,72127,11
5007,72943,11
5008,27618,11
5009,83647,11
5010,228802,11
5011,65033,11
5012,11235,11
5013,124164,11
5014,79337,11
5015,204698,11
5016,131990,11
5017,19100,11
5018,169959,11
5019,27339,11
5020,205998,11
5021,26457,11
5022,8125,11
5023,115141,11
5024,45167,11
5025,93776,11
5026,67647,11
5027,35088,11
5028,55254,11
5029,79137,11
5030,43875,11
5031,177349,11
5032,83237,11
5033,88270,11
5034,130743,11
5035,16854,11
5036,173335,11
5037,35046,11
5038,259504,11
5039,201824,11
5040,116343,11
5041,72282,11
5042,47269,11
5043,65380,11
5044,21266,11
5045,204390,11
5046,149389,11
5047,194440,11
5048,115757,11
5049,236476,11
5050,90977,11
5051,135256,11
5052,205718,11
5053,146704,11
5054,79047,11
5055,35881,11
5056,116639,11
5057,206728,11
5058,170261,11
5059,136545,11
5060,121089,11
5061,26930,11
5062,186778,11
5063,142155,11
5064,246180,11
5065,28682,11
5066,83934,11
5067,76687,11
5068,39113,11
5069,72079,11
5070,171762,11
5071,88393,11
5072,83180,11
5073,119899,11
5074,194443,11
5075,165757,11
5076,7694,11
5077,90154,11
5078,247960,11
5079,69268,11
5080,229801,11
5081,27304,11
5082,245753,11
5083,190932,11
5084,66477,11
5085,11606,11
5086,243142,11
5087,19014,11
5088,212626,11
5089,84885,11
5090,212168,11
5091,205974,11
5092,74597,11
5093,61112,11
5094,253020,11
5095,60335,11
5096,85857,11
5097,119023,11
5098,228814,11
5099,91425,11
5100,56022,11
5101,213128,11
5102,35638,11
5103,124274,11
5104,172019,11
5105,93501,11
5106,138216,11
5107,57458,11
5108,137801,11
5109,183728,11
5110,200869,11
5111,160386,11
5112,198220,11
5113,57270,11
5114,147628,11
5115,235441,11
5116,112671,11
5117,62925,11
5118,137409,11
5119,79887,11
5120,249195,11
5121,84110,11
5122,45804,11
5123,122339,11
5124,124666,11
5125,204566,11
5126,72901,11
5127,59136,11
5128,155960,11
5129,84541,11
5130,172540,11
5131,189269,11
5132,262097,11
5133,22031,11
5134,165114,11
5135,134849,11
5136,186470,11
5137,184221,11
5138,209596,11
5139,62045,11
5140,36592,11
5141,61702,11
5142,4058,11
5143,68756,11
5144,183405,11
5145,22877,11
5146,84643,11
5147,135821,11
5148,105655,11
5149,42585,11
5150,103528,11
5151,237546,11
5152,42182,11
5153,129385,11
5154,206283,11
5155,139658,11
5156,173090,11
5157,67130,11
5158,195373,11
5159,201887,11
5160,28362,11
5161,223631,11
5162,34311,11
5163,246261,11
5164,228174,11
5165,131969,11
5166,36186,11
5167,123658,11
5168,181790,11
5169,138734,11
5170,11271,11
5171,62339,11
5172,128623,11
5173,58331,11
5174,67288,11
5175,66047,11
5176,54527,11
5177,68030,11
5178,86173,11
5179,115168,11
5180,195594,11
5181,88680,11
5182,176257,11
5183,99057,11
5184,116202,11
5185,89003,11
5186,40639,11
5187,257578,11
5188,207144,11
5189,165865,11
5190,15422,11
5191,17650,11
5192,10036,11
5193,34645,11
5194,201250,11
5195,153244,11
5196,215147,11
5197,70533,11
5198,194404,11
5199,27522,11
5200,155996,11
5201,84625,11
5202,229888,11
5203,40690,11
5204,155962,11
5205,81093,11
5206,122235,11
5207,21460,11
5208,65368,11
5209,40507,11
5210,116430,11
5211,174531,11
5212,8062,11
5213,69232,11
5214,241067,11
5215,78222,11
5216,157751,11
5217,40923,11
5218,173682,11
5219,36087,11
5220,220521,11
5221,178829,11
5222,68837,11
5223,147143,11
5224,222468,11
5225,137815,11
5226,101312,11
5227,18622,11
5228,46704,11
5229,84840,11
5230,110897,11
5231,119985,11
5232,130423,11
5233,46629,11
5234,30184,11
5235,133327,11
5236,133222,11
5237,86266,11
5238,166089,11
5239,110544,11
5240,123679,11
5241,42600,11
5242,223963,11
5243,31359,11
5244,93447,11
5245,157730,11
5246,9094,11
5247,49688,11
5248,177516,11
5249,153154,11
5250,260027,11
5251,22061,11
5252,203098,11
5253,56821,11
5254,102320,11
5255,30480,11
5256,88788,11
5257,10517,11
5258,96713,11
5259,4485,11
5260,169591,11
5261,97562,11
5262,109578,11
5263,40782,11
5264,220159,11
5265,61994,11
5266,67946,11
5267,155864,11
5268,46593,11
5269,212569,11
5270,158194,11
5271,126616,11
5272,232436,11
5273,69800,11
5274,115551,11
5275,262043,11
5276,117563,11
5277,62730,11
5278,79110,11
5279,236003,11
5280,244795,11
5281,118831,11
5282,116789,11
5283,41999,11
5284,261337,11
5285,156166,11
5286,222444,11
5287,208364,11
5288,60009,11
5289,48522,11
5290,199976,11
5291,244975,11
5292,58259,11
5293,174741,11
5294,95983,11
5295,42861,11
5296,24492,11
5297,171735,11
5298,131981,11
5299,1560,11
5300,175715,11
5301,196668,11
5302,245463,11
5303,107216,11
5304,8176,11
5305,167725,11
5306,203510,11
5307,195564,11
5308,37523,11
5309,156205,11
5310,174424,11
5311,137337,11
5312,230399,11
5313,214516,11
5314,195194,11
5315,24878,11
5316,194993,11
5317,88653,11
5318,1647,11
5319,84532,11
5320,158908,11
5321,221580,11
5322,146028,11
5323,90394,11
5324,218954,11
5325,95340,11
5326,116807,11
5327,93703,11
5328,176703,11
5329,229556,11
5330,75285,11
5331,131086,11
5332,252775,11
5333,166466,11
5334,203983,11
5335,89371,11
5336,40286,11
5337,128255,11
5338,236225,11
5339,4805,11
5340,229974,11
5341,162348,11
5342,115820,11
5343,106477,11
5344,121038,11
5345,214112,11
5346,20593,11
5347,101683,11
5348,227950,11
5349,31672,11
5350,60374,11
5351,260481,11
5352,22100,11
5353,43148,11
5354,121403,11
5355,213711,11
5356,92619,11
5357,195244,11
5358,93830,11
5359,47903,11
5360,227941,11
5361,216421,11
5362,48181,11
5363,64169,11
5364,24468,11
5365,169624,11
5366,210715,11
5367,41267,11
5368,88907,11
5369,189986,11
5370,14393,11
5371,189266,11
5372,172585,11
5373,190376,11
5374,85671,11
5375,107189,11
5376,112638,11
5377,84475,11
5378,78458,11
5379,83273,11
5380,39048,11
5381,52990,11
5382,94287,11
5383,69624,11
5384,10173,11
5385,213403,11
5386,154390,11
5387,241757,11
5388,44383,11
5389,66250,11
5390,181745,11
5391,141336,11
5392,8158,11
5393,164961,11
5394,200795,11
5395,134885,11
5396,93061,11
5397,197463,11
5398,32205,11
5399,119956,11
5400,241581,11
5401,44853,11
5402,148047,11
5403,133494,11
5404,181057,11
5405,1970,11
